OPR_DATE,OPR_HOUR,PRICE
11/16/2012,3,31.5
11/16/2012,4,31.45
11/16/2012,5,32.67
11/16/2012,6,36.2
11/16/2012,7,64.53
11/16/2012,8,66.37
11/16/2012,9,46.34
11/16/2012,10,45.67
11/16/2012,11,39.33
11/16/2012,12,37.38
11/16/2012,13,33.35
11/16/2012,14,32.17
11/16/2012,15,32.1
11/16/2012,16,31.97
11/16/2012,17,32.67
11/16/2012,18,52.36
11/16/2012,19,43.32
11/16/2012,20,39.25
11/16/2012,21,36.95
11/16/2012,22,35.4
11/16/2012,23,33.97
11/17/2012,0,31.62
11/17/2012,1,35.75
11/17/2012,2,34.25
11/17/2012,3,31.28
11/17/2012,4,30.97
11/17/2012,5,31.44
11/17/2012,6,32.94
11/17/2012,7,36.69
11/17/2012,8,38.95
11/17/2012,9,40.8
11/17/2012,10,39.39
11/17/2012,11,38.98
11/17/2012,12,37.03
11/17/2012,13,31.46
11/17/2012,14,30.45
11/17/2012,15,30.1
11/17/2012,16,30.42
11/17/2012,17,31.21
11/17/2012,18,40.51
11/17/2012,19,37.72
11/17/2012,20,38.68
11/17/2012,21,37.46
11/17/2012,22,35.65
11/17/2012,23,32.77
11/18/2012,0,31.26
11/18/2012,1,30.63
11/18/2012,2,32.28
11/18/2012,3,28.82
11/18/2012,4,28.44
11/18/2012,5,29.03
11/18/2012,6,30.87
11/18/2012,7,31.98
11/18/2012,8,31.22
11/18/2012,9,33.91
11/18/2012,10,32.09
11/18/2012,11,31.13
11/18/2012,12,30.69
11/18/2012,13,30.19
11/18/2012,14,29.29
11/18/2012,15,29.28
11/18/2012,16,29.4
11/18/2012,17,30.92
11/18/2012,18,38.97
11/18/2012,19,36.17
11/18/2012,20,35.82
11/18/2012,21,35.3
11/18/2012,22,31.95
11/18/2012,23,31.07
11/19/2012,0,29.7
11/19/2012,1,27.71
11/19/2012,2,30.73
11/19/2012,3,26.56
11/19/2012,4,26.9
11/19/2012,5,30.14
11/19/2012,6,32.51
11/19/2012,7,40.99
11/19/2012,8,42.68
11/19/2012,9,40.76
11/19/2012,10,40.14
11/19/2012,11,40.43
11/19/2012,12,37.85
11/19/2012,13,33.92
11/19/2012,14,32.82
11/19/2012,15,32.51
11/19/2012,16,32.35
11/19/2012,17,33.63
11/19/2012,18,56.75
11/19/2012,19,47.24
11/19/2012,20,42.7
11/19/2012,21,40.11
11/19/2012,22,34.72
11/19/2012,23,34.15
11/20/2012,0,29.51
11/20/2012,1,29.94
11/20/2012,2,31.35
11/20/2012,3,29.2
11/20/2012,4,28.4
11/20/2012,5,29.8
11/20/2012,6,30.78
11/20/2012,7,39.97
11/20/2012,8,39.89
11/20/2012,9,38.5
11/20/2012,10,37.32
11/20/2012,11,37.36
11/20/2012,12,35.32
11/20/2012,13,32.97
11/20/2012,14,32.23
11/20/2012,15,31.64
11/20/2012,16,31.41
11/20/2012,17,32.58
11/20/2012,18,43.19
11/20/2012,19,41.74
11/20/2012,20,40.47
11/20/2012,21,38.15
11/20/2012,22,32.8
11/20/2012,23,31.25
11/21/2012,0,30.18
11/21/2012,1,35.59
11/21/2012,2,30.6
11/21/2012,3,30.08
11/21/2012,4,30.14
11/21/2012,5,31.06
11/21/2012,6,33.9
11/21/2012,7,43.16
11/21/2012,8,41.11
11/21/2012,9,36.89
11/21/2012,10,35.82
11/21/2012,11,33.11
11/21/2012,12,32.1
11/21/2012,13,31.68
11/21/2012,14,30.54
11/21/2012,15,29.75
11/21/2012,16,30.43
11/21/2012,17,30.35
11/21/2012,18,41.2
11/21/2012,19,38.62
11/21/2012,20,34.34
11/21/2012,21,32.82
11/21/2012,22,31.76
11/21/2012,23,30.87
11/22/2012,0,28.83
11/22/2012,1,28.91
11/22/2012,2,29.15
11/22/2012,3,26.46
11/22/2012,4,25.97
11/22/2012,5,27.88
11/22/2012,6,26.82
11/22/2012,7,26.82
11/22/2012,8,27.32
11/22/2012,9,28.89
11/22/2012,10,29.86
11/22/2012,11,30.13
11/22/2012,12,29.42
11/22/2012,13,26.62
11/22/2012,14,23.87
11/22/2012,15,23.23
11/22/2012,16,23.18
11/22/2012,17,23.11
11/22/2012,18,27.38
11/22/2012,19,27.08
11/22/2012,20,28.34
11/22/2012,21,27.95
11/22/2012,22,27.52
11/22/2012,23,27.3
11/23/2012,0,24.01
11/23/2012,1,27.58
11/23/2012,2,23.95
11/23/2012,3,25.78
11/23/2012,4,25.93
11/23/2012,5,23.72
11/23/2012,6,26.17
11/23/2012,7,27.4
11/23/2012,8,30.38
11/23/2012,9,31.71
11/23/2012,10,31.21
11/23/2012,11,30.83
11/23/2012,12,30.23
11/23/2012,13,29.48
11/23/2012,14,28.87
11/23/2012,15,28.8
11/23/2012,16,29
11/23/2012,17,29.67
11/23/2012,18,39.62
11/23/2012,19,37.96
11/23/2012,20,37.36
11/23/2012,21,36.79
11/23/2012,22,32.99
11/23/2012,23,31.38
11/24/2012,0,28.44
11/24/2012,1,30.79
11/24/2012,2,26.98
11/24/2012,3,28.35
11/24/2012,4,27.5
11/24/2012,5,26.5
11/24/2012,6,29.3
11/24/2012,7,30.65
11/24/2012,8,30.47
11/24/2012,9,34.16
11/24/2012,10,35.34
11/24/2012,11,35.42
11/24/2012,12,35
11/24/2012,13,32.36
11/24/2012,14,31.37
11/24/2012,15,30.47
11/24/2012,16,30.74
11/24/2012,17,32.68
11/24/2012,18,40.93
11/24/2012,19,38.43
11/24/2012,20,38.53
11/24/2012,21,38.46
11/24/2012,22,34.98
11/24/2012,23,32.78
11/25/2012,0,30.57
11/25/2012,1,29.46
11/25/2012,2,28.93
11/25/2012,3,27.94
11/25/2012,4,27.34
11/25/2012,5,26.62
11/25/2012,6,27.31
11/25/2012,7,28.18
11/25/2012,8,29.08
11/25/2012,9,30.31
11/25/2012,10,30.49
11/25/2012,11,29
11/25/2012,12,28.26
11/25/2012,13,27.93
11/25/2012,14,27.27
11/25/2012,15,27.2
11/25/2012,16,27.36
11/25/2012,17,28.01
11/25/2012,18,38.4
11/25/2012,19,33.43
11/25/2012,20,33.69
11/25/2012,21,34.01
11/25/2012,22,31.41
11/25/2012,23,29.31
11/26/2012,0,28.04
11/26/2012,1,29.39
11/26/2012,2,29.57
11/26/2012,3,28.81
11/26/2012,4,29.34
11/26/2012,5,29.64
11/26/2012,6,33.71
11/26/2012,7,46.6
11/26/2012,8,50.08
11/26/2012,9,43.33
11/26/2012,10,43.27
11/26/2012,11,39.61
11/26/2012,12,35.65
11/26/2012,13,33.21
11/26/2012,14,33.59
11/26/2012,15,32.89
11/26/2012,16,32.14
11/26/2012,17,34.72
11/26/2012,18,57.49
11/26/2012,19,45.55
11/26/2012,20,42.11
11/26/2012,21,40.39
11/26/2012,22,35.33
11/26/2012,23,31.99
11/27/2012,0,29.84
11/27/2012,1,31.02
11/27/2012,2,30.25
11/27/2012,3,27.88
11/27/2012,4,27.5
11/27/2012,5,27.8
11/27/2012,6,30.67
11/27/2012,7,41.66
11/27/2012,8,42.79
11/27/2012,9,39.17
11/27/2012,10,42.35
11/27/2012,11,38.71
11/27/2012,12,37.2
11/27/2012,13,33.99
11/27/2012,14,33.28
11/27/2012,15,32.52
11/27/2012,16,32.24
11/27/2012,17,34.88
11/27/2012,18,45.67
11/27/2012,19,42.48
11/27/2012,20,40.13
11/27/2012,21,37.76
11/27/2012,22,33.36
11/27/2012,23,32.28
11/28/2012,0,29.65
11/28/2012,1,30.84
11/28/2012,2,33.16
11/28/2012,3,32.87
11/28/2012,4,29.68
11/28/2012,5,30.44
11/28/2012,6,36.64
11/28/2012,7,48.21
11/28/2012,8,51.09
11/28/2012,9,44.49
11/28/2012,10,41.78
11/28/2012,11,37.09
11/28/2012,12,34.57
11/28/2012,13,33.28
11/28/2012,14,32.93
11/28/2012,15,32.33
11/28/2012,16,32.37
11/28/2012,17,33.11
11/28/2012,18,50.68
11/28/2012,19,44.56
11/28/2012,20,42.14
11/28/2012,21,42.36
11/28/2012,22,37.31
11/28/2012,23,33.87
11/29/2012,0,32.68
11/29/2012,1,29.78
11/29/2012,2,31.69
11/29/2012,3,29.27
11/29/2012,4,29.33
11/29/2012,5,30.3
11/29/2012,6,33.19
11/29/2012,7,48.91
11/29/2012,8,47.96
11/29/2012,9,43.08
11/29/2012,10,40.82
11/29/2012,11,35.84
11/29/2012,12,33.19
11/29/2012,13,32.27
11/29/2012,14,31.98
11/29/2012,15,31.86
11/29/2012,16,31.89
11/29/2012,17,32.66
11/29/2012,18,52.66
11/29/2012,19,44.12
11/29/2012,20,41.4
11/29/2012,21,41.21
11/29/2012,22,36.19
11/29/2012,23,31.82
11/30/2012,0,29.7
11/30/2012,1,30.42
11/30/2012,2,31.75
11/30/2012,3,29.07
11/30/2012,4,30
11/30/2012,5,30.23
11/30/2012,6,32.56
11/30/2012,7,41.27
11/30/2012,8,40.19
11/30/2012,9,41.3
11/30/2012,10,38.92
11/30/2012,11,38.07
11/30/2012,12,33.73
11/30/2012,13,31.74
11/30/2012,14,31.39
11/30/2012,15,31.05
11/30/2012,16,31.25
11/30/2012,17,31.02
11/30/2012,18,43.81
11/30/2012,19,41.5
11/30/2012,20,38.98
11/30/2012,21,36.93
11/30/2012,22,32.65
11/30/2012,23,31.71
12/1/2012,0,30.06
12/1/2012,1,30.69
12/1/2012,2,33.16
12/1/2012,3,28.39
12/1/2012,4,28
12/1/2012,5,28.18
12/1/2012,6,30.73
12/1/2012,7,29.8
12/1/2012,8,31.03
12/1/2012,9,32.26
12/1/2012,10,34.34
12/1/2012,11,33.53
12/1/2012,12,30.21
12/1/2012,13,29.31
12/1/2012,14,28.56
12/1/2012,15,28.06
12/1/2012,16,28.55
12/1/2012,17,28.35
12/1/2012,18,39.96
12/1/2012,19,32.9
12/1/2012,20,30.8
12/1/2012,21,30.49
12/1/2012,22,29.05
12/1/2012,23,28.21
12/2/2012,0,27.95
12/2/2012,1,27.38
12/2/2012,2,26.62
12/2/2012,3,24.39
12/2/2012,4,24.06
12/2/2012,5,24.29
12/2/2012,6,26.22
12/2/2012,7,24.86
12/2/2012,8,25.26
12/2/2012,9,28.1
12/2/2012,10,28.86
12/2/2012,11,28.85
12/2/2012,12,28.14
12/2/2012,13,27.88
12/2/2012,14,27.33
12/2/2012,15,27.43
12/2/2012,16,27.8
12/2/2012,17,28.73
12/2/2012,18,37.67
12/2/2012,19,33.2
12/2/2012,20,33.31
12/2/2012,21,33.9
12/2/2012,22,30.5
12/2/2012,23,28.38
12/3/2012,0,24.56
12/3/2012,1,28.25
12/3/2012,2,23.86
12/3/2012,3,25.46
12/3/2012,4,25.29
12/3/2012,5,26.21
12/3/2012,6,28.82
12/3/2012,7,35.1
12/3/2012,8,34.04
12/3/2012,9,33.91
12/3/2012,10,33.18
12/3/2012,11,34
12/3/2012,12,32.09
12/3/2012,13,30.93
12/3/2012,14,29.96
12/3/2012,15,29.49
12/3/2012,16,29.87
12/3/2012,17,30.53
12/3/2012,18,46.08
12/3/2012,19,36.42
12/3/2012,20,35.38
12/3/2012,21,33.05
12/3/2012,22,30.08
12/3/2012,23,26.84
12/4/2012,0,25.5
12/4/2012,1,27.4
12/4/2012,2,24.6
12/4/2012,3,25.7
12/4/2012,4,25.8
12/4/2012,5,26.44
12/4/2012,6,27.38
12/4/2012,7,32.64
12/4/2012,8,31.16
12/4/2012,9,31.57
12/4/2012,10,32.23
12/4/2012,11,34.17
12/4/2012,12,32.22
12/4/2012,13,31.73
12/4/2012,14,30.76
12/4/2012,15,29.65
12/4/2012,16,30.56
12/4/2012,17,31.09
12/4/2012,18,49.12
12/4/2012,19,36.88
12/4/2012,20,36.44
12/4/2012,21,35.21
12/4/2012,22,31.2
12/4/2012,23,28.76
12/5/2012,0,25.04
12/5/2012,1,26.31
12/5/2012,2,24.65
12/5/2012,3,25.12
12/5/2012,4,24.85
12/5/2012,5,25.34
12/5/2012,6,27.8
12/5/2012,7,35.32
12/5/2012,8,34.79
12/5/2012,9,35.07
12/5/2012,10,36.7
12/5/2012,11,36.75
12/5/2012,12,33.12
12/5/2012,13,33.33
12/5/2012,14,31.63
12/5/2012,15,30.93
12/5/2012,16,32.58
12/5/2012,17,33.79
12/5/2012,18,62.1
12/5/2012,19,45.61
12/5/2012,20,41.78
12/5/2012,21,41.55
12/5/2012,22,35.98
12/5/2012,23,30.24
12/6/2012,0,29.58
12/6/2012,1,30.35
12/6/2012,2,28.88
12/6/2012,3,29.92
12/6/2012,4,29.95
12/6/2012,5,30.25
12/6/2012,6,32.7
12/6/2012,7,47.58
12/6/2012,8,45.41
12/6/2012,9,35.9
12/6/2012,10,36.58
12/6/2012,11,36.39
12/6/2012,12,31.72
12/6/2012,13,30.28
12/6/2012,14,29.65
12/6/2012,15,29.27
12/6/2012,16,29.45
12/6/2012,17,32.63
12/6/2012,18,53.09
12/6/2012,19,41.03
12/6/2012,20,38.12
12/6/2012,21,38.09
12/6/2012,22,35.84
12/6/2012,23,29.55
12/7/2012,0,28.24
12/7/2012,1,27.41
12/7/2012,2,25.8
12/7/2012,3,24.29
12/7/2012,4,24.25
12/7/2012,5,25.18
12/7/2012,6,27.66
12/7/2012,7,31.32
12/7/2012,8,33.01
12/7/2012,9,32.92
12/7/2012,10,35.54
12/7/2012,11,36.16
12/7/2012,12,32.62
12/7/2012,13,30.54
12/7/2012,14,29.87
12/7/2012,15,28.88
12/7/2012,16,28.89
12/7/2012,17,30.41
12/7/2012,18,35.95
12/7/2012,19,34.44
12/7/2012,20,32.69
12/7/2012,21,31.67
12/7/2012,22,29.97
12/7/2012,23,29.83
12/8/2012,0,26.89
12/8/2012,1,27.74
12/8/2012,2,24.89
12/8/2012,3,24.14
12/8/2012,4,24.13
12/8/2012,5,24.23
12/8/2012,6,24.57
12/8/2012,7,27.03
12/8/2012,8,26.68
12/8/2012,9,33.28
12/8/2012,10,31.81
12/8/2012,11,33.61
12/8/2012,12,29.88
12/8/2012,13,28.78
12/8/2012,14,28.25
12/8/2012,15,26.94
12/8/2012,16,27.31
12/8/2012,17,28.87
12/8/2012,18,38.11
12/8/2012,19,37.1
12/8/2012,20,33.47
12/8/2012,21,31.86
12/8/2012,22,29.98
12/8/2012,23,28.61
12/9/2012,0,26.45
12/9/2012,1,25.96
12/9/2012,2,24.93
12/9/2012,3,23.37
12/9/2012,4,24.35
12/9/2012,5,24.08
12/9/2012,6,24.38
12/9/2012,7,23.61
12/9/2012,8,23.16
12/9/2012,9,28.3
12/9/2012,10,28.09
12/9/2012,11,30.05
12/9/2012,12,28.14
12/9/2012,13,28.11
12/9/2012,14,27.88
12/9/2012,15,27.5
12/9/2012,16,28.35
12/9/2012,17,30.77
12/9/2012,18,39.16
12/9/2012,19,37.45
12/9/2012,20,33.8
12/9/2012,21,32.84
12/9/2012,22,29.86
12/9/2012,23,27.44
12/10/2012,0,24.25
12/10/2012,1,22.9
12/10/2012,2,22.68
12/10/2012,3,22.16
12/10/2012,4,22.11
12/10/2012,5,22.99
12/10/2012,6,25.22
12/10/2012,7,28.89
12/10/2012,8,29.65
12/10/2012,9,32.68
12/10/2012,10,31.73
12/10/2012,11,33.22
12/10/2012,12,31.51
12/10/2012,13,30.81
12/10/2012,14,30.38
12/10/2012,15,29.79
12/10/2012,16,30.06
12/10/2012,17,32.54
12/10/2012,18,44.35
12/10/2012,19,39.89
12/10/2012,20,39.81
12/10/2012,21,39.42
12/10/2012,22,32.96
12/10/2012,23,29.73
12/11/2012,0,28.7
12/11/2012,1,27.49
12/11/2012,2,26.08
12/11/2012,3,25.47
12/11/2012,4,25.07
12/11/2012,5,25.75
12/11/2012,6,28.32
12/11/2012,7,34.18
12/11/2012,8,36.75
12/11/2012,9,38.74
12/11/2012,10,34.95
12/11/2012,11,36.44
12/11/2012,12,34.32
12/11/2012,13,34.83
12/11/2012,14,33.37
12/11/2012,15,32.49
12/11/2012,16,32.21
12/11/2012,17,35.28
12/11/2012,18,52.97
12/11/2012,19,49.91
12/11/2012,20,46.67
12/11/2012,21,46.17
12/11/2012,22,40.37
12/11/2012,23,32.3
12/12/2012,0,31.03
12/12/2012,1,28.91
12/12/2012,2,28.26
12/12/2012,3,27.2
12/12/2012,4,27.83
12/12/2012,5,28.25
12/12/2012,6,30.11
12/12/2012,7,38.86
12/12/2012,8,45.2
12/12/2012,9,43.79
12/12/2012,10,38.61
12/12/2012,11,34.64
12/12/2012,12,33.71
12/12/2012,13,31.88
12/12/2012,14,30.99
12/12/2012,15,30.46
12/12/2012,16,30.78
12/12/2012,17,31.98
12/12/2012,18,46.1
12/12/2012,19,41.09
12/12/2012,20,40.31
12/12/2012,21,40.05
12/12/2012,22,36.29
12/12/2012,23,31.26
12/13/2012,0,29.95
12/13/2012,1,29.63
12/13/2012,2,29.09
12/13/2012,3,28.3
12/13/2012,4,28.05
12/13/2012,5,27.76
12/13/2012,6,30.59
12/13/2012,7,42.26
12/13/2012,8,42.55
12/13/2012,9,40.81
12/13/2012,10,36.76
12/13/2012,11,33.65
12/13/2012,12,32.45
12/13/2012,13,30.69
12/13/2012,14,30.16
12/13/2012,15,29.84
12/13/2012,16,29.99
12/13/2012,17,32.12
12/13/2012,18,43.93
12/13/2012,19,42.76
12/13/2012,20,41.7
12/13/2012,21,40.7
12/13/2012,22,37.57
12/13/2012,23,31.45
12/14/2012,0,28.49
12/14/2012,1,28.58
12/14/2012,2,27.27
12/14/2012,3,26.82
12/14/2012,4,26.87
12/14/2012,5,27.56
12/14/2012,6,29.46
12/14/2012,7,34.79
12/14/2012,8,36.02
12/14/2012,9,34.27
12/14/2012,10,32.5
12/14/2012,11,31.13
12/14/2012,12,29.95
12/14/2012,13,28.83
12/14/2012,14,28.55
12/14/2012,15,27.88
12/14/2012,16,27.78
12/14/2012,17,28.85
12/14/2012,18,33.89
12/14/2012,19,33.32
12/14/2012,20,31.8
12/14/2012,21,31.75
12/14/2012,22,30.13
12/14/2012,23,29.08
12/15/2012,0,28.05
12/15/2012,1,29.77
12/15/2012,2,27.9
12/15/2012,3,26.74
12/15/2012,4,25.81
12/15/2012,5,26.37
12/15/2012,6,27.51
12/15/2012,7,27.2
12/15/2012,8,28.16
12/15/2012,9,31.95
12/15/2012,10,31.12
12/15/2012,11,30.65
12/15/2012,12,28.36
12/15/2012,13,26.95
12/15/2012,14,25.15
12/15/2012,15,24.61
12/15/2012,16,24.81
12/15/2012,17,27.52
12/15/2012,18,35.15
12/15/2012,19,32.27
12/15/2012,20,31.17
12/15/2012,21,30.48
12/15/2012,22,29.08
12/15/2012,23,27.84
12/16/2012,0,25.38
12/16/2012,1,26.13
12/16/2012,2,24.66
12/16/2012,3,24.3
12/16/2012,4,23.96
12/16/2012,5,23.95
12/16/2012,6,24.45
12/16/2012,7,25.65
12/16/2012,8,24.85
12/16/2012,9,27.09
12/16/2012,10,27.6
12/16/2012,11,28.69
12/16/2012,12,28.7
12/16/2012,13,27.88
12/16/2012,14,27.06
12/16/2012,15,26.57
12/16/2012,16,26.85
12/16/2012,17,29.56
12/16/2012,18,36.01
12/16/2012,19,34.55
12/16/2012,20,33.71
12/16/2012,21,32.49
12/16/2012,22,29.65
12/16/2012,23,26.46
12/17/2012,0,25.14
12/17/2012,1,24.74
12/17/2012,2,24.28
12/17/2012,3,23.39
12/17/2012,4,23.42
12/17/2012,5,24
12/17/2012,6,25.9
12/17/2012,7,29.41
12/17/2012,8,33.19
12/17/2012,9,36.03
12/17/2012,10,33.11
12/17/2012,11,33.75
12/17/2012,12,33.28
12/17/2012,13,31.42
12/17/2012,14,31.2
12/17/2012,15,30.8
12/17/2012,16,30.91
12/17/2012,17,33.87
12/17/2012,18,44.31
12/17/2012,19,41.27
12/17/2012,20,39.39
12/17/2012,21,37.24
12/17/2012,22,32.33
12/17/2012,23,29.65
12/18/2012,0,27.2
12/18/2012,1,25.89
12/18/2012,2,23.86
12/18/2012,3,23.99
12/18/2012,4,23.66
12/18/2012,5,23.81
12/18/2012,6,24.75
12/18/2012,7,29.41
12/18/2012,8,32.31
12/18/2012,9,34.16
12/18/2012,10,31.88
12/18/2012,11,32.77
12/18/2012,12,31.71
12/18/2012,13,30.71
12/18/2012,14,30.45
12/18/2012,15,29.69
12/18/2012,16,29.55
12/18/2012,17,32.06
12/18/2012,18,37.35
12/18/2012,19,38.24
12/18/2012,20,36.43
12/18/2012,21,35.64
12/18/2012,22,32.75
12/18/2012,23,28.63
12/19/2012,0,26.92
12/19/2012,1,26.37
12/19/2012,2,24.27
12/19/2012,3,24.03
12/19/2012,4,24.04
12/19/2012,5,24.74
12/19/2012,6,26.7
12/19/2012,7,33.05
12/19/2012,8,33.71
12/19/2012,9,35.77
12/19/2012,10,32.21
12/19/2012,11,32.7
12/19/2012,12,31.61
12/19/2012,13,29.89
12/19/2012,14,29.54
12/19/2012,15,28.72
12/19/2012,16,29.01
12/19/2012,17,29.43
12/19/2012,18,38.78
12/19/2012,19,37.67
12/19/2012,20,35.4
12/19/2012,21,33.84
12/19/2012,22,31.43
12/19/2012,23,28.93
12/20/2012,0,26.94
12/20/2012,1,26.76
12/20/2012,2,25.79
12/20/2012,3,24.88
12/20/2012,4,24.56
12/20/2012,5,25.04
12/20/2012,6,27.56
12/20/2012,7,31.33
12/20/2012,8,32.2
12/20/2012,9,32.55
12/20/2012,10,32.63
12/20/2012,11,32.21
12/20/2012,12,32.04
12/20/2012,13,30.3
12/20/2012,14,30
12/20/2012,15,29.13
12/20/2012,16,29.08
12/20/2012,17,30.5
12/20/2012,18,38.64
12/20/2012,19,36.79
12/20/2012,20,34.58
12/20/2012,21,33.46
12/20/2012,22,30.81
12/20/2012,23,27.83
12/21/2012,0,25.5
12/21/2012,1,24.39
12/21/2012,2,23.98
12/21/2012,3,23.49
12/21/2012,4,23.57
12/21/2012,5,23.72
12/21/2012,6,25.89
12/21/2012,7,29.98
12/21/2012,8,33.8
12/21/2012,9,34.43
12/21/2012,10,35.31
12/21/2012,11,35.39
12/21/2012,12,34.06
12/21/2012,13,32.73
12/21/2012,14,32.3
12/21/2012,15,31.42
12/21/2012,16,31.67
12/21/2012,17,34.8
12/21/2012,18,44.62
12/21/2012,19,41.52
12/21/2012,20,38.95
12/21/2012,21,39.53
12/21/2012,22,35.01
12/21/2012,23,33.1
12/22/2012,0,30.9
12/22/2012,1,31.52
12/22/2012,2,30.21
12/22/2012,3,29.36
12/22/2012,4,28.98
12/22/2012,5,28.91
12/22/2012,6,29.04
12/22/2012,7,30.6
12/22/2012,8,31.92
12/22/2012,9,32.54
12/22/2012,10,33.59
12/22/2012,11,34.44
12/22/2012,12,32.83
12/22/2012,13,30.89
12/22/2012,14,30.24
12/22/2012,15,29.53
12/22/2012,16,29.79
12/22/2012,17,31.38
12/22/2012,18,37.38
12/22/2012,19,36.45
12/22/2012,20,35.69
12/22/2012,21,35.81
12/22/2012,22,34.32
12/22/2012,23,34.4
12/23/2012,0,31.9
12/23/2012,1,28.7
12/23/2012,2,27.27
12/23/2012,3,27.02
12/23/2012,4,27.37
12/23/2012,5,27.35
12/23/2012,6,28.17
12/23/2012,7,28.16
12/23/2012,8,30.53
12/23/2012,9,31.8
12/23/2012,10,32.93
12/23/2012,11,32.49
12/23/2012,12,30.44
12/23/2012,13,29.15
12/23/2012,14,28.54
12/23/2012,15,28.29
12/23/2012,16,28.48
12/23/2012,17,30.35
12/23/2012,18,38.03
12/23/2012,19,37.35
12/23/2012,20,36.03
12/23/2012,21,35.66
12/23/2012,22,33.6
12/23/2012,23,28.62
12/24/2012,0,27.38
12/24/2012,1,28.16
12/24/2012,2,27.08
12/24/2012,3,26.58
12/24/2012,4,26.34
12/24/2012,5,26.63
12/24/2012,6,27.17
12/24/2012,7,28.88
12/24/2012,8,31.44
12/24/2012,9,35.11
12/24/2012,10,35.57
12/24/2012,11,33.31
12/24/2012,12,32.07
12/24/2012,13,30.74
12/24/2012,14,29.73
12/24/2012,15,29.34
12/24/2012,16,29.07
12/24/2012,17,29.81
12/24/2012,18,35.97
12/24/2012,19,35.05
12/24/2012,20,32.71
12/24/2012,21,32.26
12/24/2012,22,30.38
12/24/2012,23,28.71
12/25/2012,0,27
12/25/2012,1,25.55
12/25/2012,2,24.61
12/25/2012,3,23.88
12/25/2012,4,23.44
12/25/2012,5,23.23
12/25/2012,6,24.2
12/25/2012,7,25.77
12/25/2012,8,25.78
12/25/2012,9,27.75
12/25/2012,10,28.3
12/25/2012,11,27.62
12/25/2012,12,27.08
12/25/2012,13,24.54
12/25/2012,14,23.89
12/25/2012,15,23.32
12/25/2012,16,23.36
12/25/2012,17,25.23
12/25/2012,18,28.17
12/25/2012,19,28.78
12/25/2012,20,28.83
12/25/2012,21,28.77
12/25/2012,22,27.99
12/25/2012,23,27.8
12/26/2012,0,26.37
12/26/2012,1,26.44
12/26/2012,2,23.95
12/26/2012,3,23.69
12/26/2012,4,23.78
12/26/2012,5,24
12/26/2012,6,26.44
12/26/2012,7,27.52
12/26/2012,8,29.02
12/26/2012,9,30.84
12/26/2012,10,31.18
12/26/2012,11,36.22
12/26/2012,12,31.19
12/26/2012,13,30.39
12/26/2012,14,30.25
12/26/2012,15,29.47
12/26/2012,16,29.26
12/26/2012,17,30.55
12/26/2012,18,35.51
12/26/2012,19,37.22
12/26/2012,20,34.48
12/26/2012,21,33.56
12/26/2012,22,30.65
12/26/2012,23,29.36
12/27/2012,0,27.52
12/27/2012,1,25.9
12/27/2012,2,25.35
12/27/2012,3,24.52
12/27/2012,4,24.34
12/27/2012,5,24.5
12/27/2012,6,25.42
12/27/2012,7,30.85
12/27/2012,8,32.48
12/27/2012,9,33.96
12/27/2012,10,34.04
12/27/2012,11,34.45
12/27/2012,12,33.52
12/27/2012,13,32.46
12/27/2012,14,31.69
12/27/2012,15,30.86
12/27/2012,16,30.52
12/27/2012,17,32.89
12/27/2012,18,47.01
12/27/2012,19,42.07
12/27/2012,20,37.22
12/27/2012,21,37.61
12/27/2012,22,34.74
12/27/2012,23,32.18
12/28/2012,0,29.03
12/28/2012,1,30.91
12/28/2012,2,29.17
12/28/2012,3,28.97
12/28/2012,4,29.08
12/28/2012,5,29.33
12/28/2012,6,30.21
12/28/2012,7,32.93
12/28/2012,8,35.65
12/28/2012,9,35.75
12/28/2012,10,34.85
12/28/2012,11,35.18
12/28/2012,12,33.65
12/28/2012,13,32.24
12/28/2012,14,31.6
12/28/2012,15,30.62
12/28/2012,16,30.12
12/28/2012,17,31.82
12/28/2012,18,41.61
12/28/2012,19,37.7
12/28/2012,20,35.55
12/28/2012,21,34.71
12/28/2012,22,32.98
12/28/2012,23,33.37
12/29/2012,0,31.37
12/29/2012,1,32.02
12/29/2012,2,30.08
12/29/2012,3,29.79
12/29/2012,4,28.83
12/29/2012,5,28.76
12/29/2012,6,29.05
12/29/2012,7,30.2
12/29/2012,8,28.67
12/29/2012,9,32.31
12/29/2012,10,31.88
12/29/2012,11,32.39
12/29/2012,12,32.22
12/29/2012,13,30.76
12/29/2012,14,29.96
12/29/2012,15,29.12
12/29/2012,16,29.07
12/29/2012,17,30.64
12/29/2012,18,36.77
12/29/2012,19,34.74
12/29/2012,20,33.91
12/29/2012,21,33.04
12/29/2012,22,32.59
12/29/2012,23,31.14
12/30/2012,0,28.65
12/30/2012,1,29.87
12/30/2012,2,28.89
12/30/2012,3,28.36
12/30/2012,4,28.34
12/30/2012,5,28.31
12/30/2012,6,28.56
12/30/2012,7,30.14
12/30/2012,8,28.4
12/30/2012,9,31.08
12/30/2012,10,31.04
12/30/2012,11,31.11
12/30/2012,12,29.89
12/30/2012,13,28.86
12/30/2012,14,28.62
12/30/2012,15,28.77
12/30/2012,16,28.37
12/30/2012,17,29.61
12/30/2012,18,37.14
12/30/2012,19,36.99
12/30/2012,20,35.13
12/30/2012,21,34.81
12/30/2012,22,32.04
